uid;user_behavioral_profile;date;arrival_times;permanence_times;trajectory;sem_trajectory
72;3;12/06/18;[20,20];[3,14];[53,14];[4,4]
72;3;03/07/18;[18];[3];[53];[4]
72;3;09/07/18;[14];[11];[53];[4]
73;3;01/03/18;[31];[13];[53];[4]
73;3;05/03/18;[20,22];[4,7];[22,22];[4,4]
73;3;07/03/18;[36];[20];[53];[4]
73;3;08/03/18;[20,23];[9,14];[53,53];[4,4]
73;3;13/03/18;[22];[8];[53];[4]
73;3;20/03/18;[22];[6];[53];[4]
73;3;23/03/18;[16,16];[10,12];[53,53];[4,4]
73;3;26/03/18;[23];[3];[22];[4]
73;3;30/03/18;[12];[5];[53];[4]
73;3;06/04/18;[18];[6];[53];[4]
73;3;08/04/18;[21,22];[6,7];[53,53];[4,4]
73;3;10/04/18;[29];[6];[53];[4]
73;3;23/04/18;[20,21,22];[6,6,4];[22,53,22];[4,4,4]
73;3;25/04/18;[23,24];[22,10];[53,53];[4,4]
73;3;30/04/18;[16];[8];[22];[4]
73;3;04/05/18;[16,17];[4,7];[53,53];[4,4]
73;3;10/05/18;[16];[14];[53];[4]
73;3;11/05/18;[13];[10];[53];[4]
73;3;14/05/18;[20];[4];[22];[4]
73;3;15/05/18;[28];[8];[53];[4]
73;3;18/05/18;[10];[4];[53];[4]
73;3;22/05/18;[31];[7];[53];[4]
73;3;29/05/18;[35];[6];[53];[4]
73;3;31/05/18;[34];[15];[53];[4]
73;3;01/06/18;[17];[10];[53];[4]
73;3;12/06/18;[33,35];[6,7];[53,53];[4,4]
74;3;02/03/18;[12,12];[8,2];[53,53];[4,4]
74;3;05/03/18;[13];[5];[53];[4]
74;3;07/03/18;[26];[7];[53];[4]
74;3;15/03/18;[29,37];[17,15];[53,53];[4,4]
74;3;21/03/18;[14,19];[6,8];[53,53];[4,4]
74;3;22/03/18;[29];[7];[53];[4]
74;3;28/03/18;[18];[5];[53];[4]
74;3;02/04/18;[14];[6];[53];[4]
74;3;09/04/18;[12,16];[8,10];[53,53];[4,4]
74;3;10/04/18;[14];[8];[53];[4]
74;3;11/04/18;[16,18];[7,7];[53,53];[4,4]
74;3;18/04/18;[33];[8];[53];[4]
74;3;20/04/18;[10,10];[6,2];[53,53];[4,4]
74;3;24/04/18;[22];[17];[53];[4]
74;3;26/04/18;[40];[11];[53];[4]
74;3;27/04/18;[9];[8];[53];[4]
74;3;04/05/18;[8];[2];[53];[4]
74;3;07/05/18;[10];[10];[53];[4]
74;3;08/05/18;[21];[17];[53];[4]
74;3;18/05/18;[18];[8];[53];[4]
74;3;21/05/18;[12,12];[8,10];[53,53];[4,4]
74;3;22/05/18;[15];[17];[53];[4]
74;3;23/05/18;[25];[3];[53];[4]
74;3;31/05/18;[35,38];[14,6];[53,53];[4,4]
74;3;16/07/18;[14];[9];[53];[4]
74;3;31/07/18;[13];[11];[53];[4]
75;3;04/10/17;[22];[10];[5];[4]
75;3;15/11/17;[16];[16];[5];[4]
75;3;29/11/17;[17];[13];[5];[4]
75;3;06/12/17;[13];[11];[5];[4]
75;3;20/12/17;[13];[5];[5];[4]
75;3;02/03/18;[25];[15];[5];[4]
75;3;06/03/18;[21];[20];[5];[4]
75;3;13/03/18;[16];[3];[5];[4]
75;3;16/03/18;[21];[13];[5];[4]
75;3;21/03/18;[15];[5];[5];[4]
75;3;28/03/18;[4];[16];[5];[4]
75;3;30/03/18;[25];[11];[5];[4]
75;3;04/04/18;[17];[11];[5];[4]
75;3;05/04/18;[14];[18];[5];[4]
75;3;09/04/18;[21];[7];[5];[4]
75;3;10/04/18;[18];[6];[5];[4]
75;3;12/04/18;[19];[4];[5];[4]
75;3;16/04/18;[20];[2];[5];[4]
75;3;18/04/18;[6];[13];[5];[4]
75;3;19/04/18;[6];[13];[5];[4]
75;3;24/04/18;[19,20,21];[7,3,15];[5,5,5];[4,4,4]
75;3;25/04/18;[16];[6];[5];[4]
75;3;26/04/18;[9];[16];[5];[4]
75;3;27/04/18;[32];[14];[5];[4]
75;3;01/05/18;[24];[6];[5];[4]
75;3;08/05/18;[28,30];[7,20];[5,5];[4,4]
75;3;10/05/18;[12];[5];[5];[4]
75;3;11/05/18;[24];[16];[5];[4]
75;3;14/05/18;[12];[4];[5];[4]
75;3;23/05/18;[8,10,17];[6,15,13];[5,5,5];[4,4,4]
75;3;24/05/18;[8,20];[17,13];[5,5];[4,4]
75;3;28/05/18;[17];[2];[5];[4]
75;3;05/06/18;[22];[11];[5];[4]
75;3;11/06/18;[20,20];[2,3];[5,5];[4,4]
75;3;27/06/18;[11];[15];[5];[4]
76;4;04/09/17;[22,30];[19,18];[36,36];[4,4]
76;4;05/09/17;[18,27];[10,7];[36,36];[4,4]
76;4;06/09/17;[30,41];[4,11];[36,36];[4,4]
76;4;07/09/17;[20,25];[16,16];[36,36];[4,4]
76;4;08/09/17;[22,26,29];[6,6,5];[36,36,36];[4,4,4]
76;4;12/09/17;[22,29];[3,6];[36,36];[4,4]
76;4;18/09/17;[18,31];[11,11];[36,36];[4,4]
76;4;19/09/17;[18,27];[10,9];[36,36];[4,4]
76;4;20/09/17;[32,39];[4,13];[36,36];[4,4]
76;4;21/09/17;[20,27];[8,6];[36,36];[4,4]
76;4;22/09/17;[20];[9];[36];[4]
76;4;25/09/17;[22,29];[17,17];[36,36];[4,4]
76;4;27/09/17;[32,44];[13,8];[36,36];[4,4]
76;4;28/09/17;[18,27];[5,12];[36,36];[4,4]
76;4;02/10/17;[22,31];[19,22];[36,36];[4,4]
76;4;03/10/17;[22,29];[4,7];[36,36];[4,4]
76;4;04/10/17;[34,47];[4,7];[36,36];[4,4]
76;4;05/10/17;[18,20,29];[13,13,18];[36,36,36];[4,4,4]
76;4;09/10/17;[20,28];[6,5];[36,36];[4,4]
76;4;12/10/17;[18,24];[13,10];[36,36];[4,4]
76;4;13/10/17;[20];[8];[36];[4]
76;4;16/10/17;[24,26,33];[21,17,10];[36,36,36];[4,4,4]
76;4;18/10/17;[32,32,39];[11,10,9];[36,36,36];[4,4,4]
76;4;20/10/17;[18,24];[15,5];[36,36];[4,4]
76;4;23/10/17;[22,29];[17,20];[36,36];[4,4]
76;4;24/10/17;[24,32];[4,5];[36,36];[4,4]
76;4;25/10/17;[32,41];[3,7];[36,36];[4,4]
76;4;26/10/17;[16,21];[17,6];[36,36];[4,4]
76;4;30/10/17;[22,25];[5,10];[36,36];[4,4]
76;4;31/10/17;[24,36];[11,10];[36,36];[4,4]
76;4;01/11/17;[32,41];[11,11];[36,36];[4,4]
76;4;02/11/17;[16,23];[14,16];[36,36];[4,4]
76;4;06/11/17;[22,29];[6,22];[36,36];[4,4]
76;4;07/11/17;[26,36];[4,8];[36,36];[4,4]
76;4;08/11/17;[34,42];[15,12];[36,36];[4,4]
76;4;09/11/17;[18,23];[9,15];[36,36];[4,4]
76;4;13/11/17;[24,30];[13,13];[36,36];[4,4]
76;4;15/11/17;[36,36,40,0];[4,9,8,3];[36,36,36,36];[4,4,4,4]
76;4;16/11/17;[16,22];[13,17];[36,36];[4,4]
76;4;17/11/17;[18,25];[10,11];[36,36];[4,4]
76;4;20/11/17;[24,32];[11,18];[36,36];[4,4]
76;4;21/11/17;[22,30];[3,5];[36,36];[4,4]
76;4;22/11/17;[32,40];[5,12];[36,36];[4,4]
76;4;23/11/17;[18,26];[11,17];[36,36];[4,4]
76;4;24/11/17;[18,26];[13,15];[36,36];[4,4]
76;4;27/11/17;[22,31];[19,9];[36,36];[4,4]
76;4;28/11/17;[24,29];[3,9];[36,36];[4,4]
76;4;29/11/17;[32,32,37];[9,3,7];[36,36,36];[4,4,4]
76;4;30/11/17;[18,25];[13,18];[36,36];[4,4]
76;4;05/12/17;[24,34];[4,7];[36,36];[4,4]
76;4;06/12/17;[38,43];[4,3];[36,36];[4,4]
76;4;07/12/17;[18,24];[14,16];[36,36];[4,4]
76;4;11/12/17;[28,34];[11,10];[36,36];[4,4]
76;4;12/12/17;[22,28];[8,5];[36,36];[4,4]
76;4;14/12/17;[16,24];[11,17];[36,36];[4,4]
76;4;15/12/17;[16,20];[14,11];[36,36];[4,4]
76;4;18/12/17;[24,29];[12,22];[36,36];[4,4]
76;4;19/01/18;[14];[14];[36];[4]
76;4;30/01/18;[22,29];[11,4];[36,36];[4,4]
76;4;21/02/18;[32,42];[11,15];[36,36];[4,4]
76;4;28/02/18;[32,41];[3,9];[36,36];[4,4]
76;4;01/03/18;[12,20];[17,5];[36,36];[4,4]
76;4;05/03/18;[26,33];[9,11];[36,36];[4,4]
76;4;06/03/18;[20,28];[4,7];[36,36];[4,4]
76;4;07/03/18;[34,43];[13,18];[36,36];[4,4]
76;4;12/03/18;[28,34];[13,11];[36,36];[4,4]
76;4;13/03/18;[20,22,26];[9,7,11];[36,36,36];[4,4,4]
76;4;15/03/18;[14,20];[8,10];[36,36];[4,4]
76;4;19/03/18;[26,33];[11,25];[36,36];[4,4]
76;4;20/03/18;[22,28];[5,8];[36,36];[4,4]
76;4;21/03/18;[36,42];[5,14];[36,36];[4,4]
76;4;22/03/18;[14,22];[11,7];[36,36];[4,4]
76;4;23/03/18;[18,18,24];[10,6,11];[36,36,36];[4,4,4]
76;4;27/03/18;[18,19];[11,10];[36,36];[4,4]
76;4;30/03/18;[16,22];[4,12];[36,36];[4,4]
76;4;02/04/18;[26,32];[23,7];[36,36];[4,4]
76;4;03/04/18;[18,18,18];[9,4,8];[36,36,36];[4,4,4]
76;4;04/04/18;[34,39];[7,5];[36,36];[4,4]
76;4;05/04/18;[16,28];[12,6];[36,36];[4,4]
76;4;09/04/18;[30,34,36];[4,15,22];[36,36,36];[4,4,4]
76;4;10/04/18;[18,31];[10,4];[36,36];[4,4]
76;4;11/04/18;[34,41];[16,9];[36,36];[4,4]
76;4;12/04/18;[18,25];[11,15];[36,36];[4,4]
76;4;13/04/18;[14,14,19];[13,9,9];[36,36,36];[4,4,4]
76;4;16/04/18;[26,33];[10,20];[36,36];[4,4]
76;4;17/04/18;[20,27];[5,3];[36,36];[4,4]
76;4;18/04/18;[34,44];[12,4];[36,36];[4,4]
76;4;19/04/18;[16,23];[13,7];[36,36];[4,4]
76;4;20/04/18;[14,21];[6,9];[36,36];[4,4]
76;4;23/04/18;[28,39];[24,10];[36,36];[4,4]
76;4;24/04/18;[22,22,29];[6,9,4];[36,36,36];[4,4,4]
76;4;26/04/18;[16,25];[14,10];[36,36];[4,4]
76;4;27/04/18;[16,19];[8,10];[36,36];[4,4]
76;4;01/05/18;[20,24];[11,11];[36,36];[4,4]
76;4;02/05/18;[36,46];[14,5];[36,36];[4,4]
76;4;03/05/18;[18,30];[8,17];[36,36];[4,4]
76;4;04/05/18;[14,23];[7,14];[36,36];[4,4]
76;4;07/05/18;[26,32];[5,4];[36,36];[4,4]
76;4;08/05/18;[22,24,29];[3,11,3];[36,36,36];[4,4,4]
76;4;09/05/18;[36,43];[8,3];[36,36];[4,4]
76;4;10/05/18;[14,20];[12,11];[36,36];[4,4]
76;4;11/05/18;[14,20];[12,13];[36,36];[4,4]
76;4;21/05/18;[28,42];[11,8];[36,36];[4,4]
76;4;22/05/18;[18,24];[8,10];[36,36];[4,4]
76;4;23/05/18;[34,41];[16,12];[36,36];[4,4]
76;4;24/05/18;[16,22];[10,17];[36,36];[4,4]
76;4;28/05/18;[30,35];[8,19];[36,36];[4,4]
76;4;29/05/18;[22,25];[9,11];[36,36];[4,4]
76;4;30/05/18;[36,42];[13,14];[36,36];[4,4]
76;4;31/05/18;[18,25];[9,14];[36,36];[4,4]
76;4;05/06/18;[22,22,27];[11,8,10];[36,36,36];[4,4,4]
76;4;20/06/18;[36,41];[3,12];[36,36];[4,4]
76;4;25/06/18;[28,33];[23,25];[36,36];[4,4]
76;4;13/07/18;[12,21];[3,6];[36,36];[4,4]
76;4;18/07/18;[36,41];[10,16];[36,36];[4,4]
77;4;01/09/17;[18,24];[5,4];[53,53];[4,4]
77;4;04/09/17;[22,29];[12,14];[53,53];[4,4]
77;4;06/09/17;[32,41];[10,9];[53,53];[4,4]
77;4;07/09/17;[20,29];[12,9];[53,53];[4,4]
77;4;11/09/17;[22,31];[18,7];[53,53];[4,4]
77;4;12/09/17;[22,30];[9,6];[53,53];[4,4]
77;4;13/09/17;[30,40];[7,8];[53,53];[4,4]
77;4;15/09/17;[18,25];[6,5];[53,53];[4,4]
77;4;19/09/17;[18,26];[5,4];[53,53];[4,4]
77;4;20/09/17;[28,39];[3,5];[53,53];[4,4]
77;4;21/09/17;[20,27];[10,8];[53,53];[4,4]
77;4;25/09/17;[22,29];[12,12];[53,53];[4,4]
77;4;26/09/17;[22,30];[7,9];[53,53];[4,4]
77;4;02/10/17;[18,30];[6,12];[53,53];[4,4]
77;4;04/10/17;[28,37];[16,12];[53,53];[4,4]
77;4;05/10/17;[22,29];[8,4];[53,53];[4,4]
77;4;06/10/17;[20,29];[7,6];[53,53];[4,4]
77;4;10/10/17;[22,31];[5,5];[53,53];[4,4]
77;4;11/10/17;[30,36];[2,4];[53,53];[4,4]
77;4;12/10/17;[18,27];[9,7];[53,53];[4,4]
77;4;16/10/17;[16,22,27];[12,9,8];[53,53,53];[4,4,4]
77;4;17/10/17;[22,31];[7,4];[53,53];[4,4]
77;4;18/10/17;[28,39];[17,16];[53,53];[4,4]
77;4;19/10/17;[20,30];[11,11];[53,53];[4,4]
77;4;20/10/17;[20,28];[4,5];[53,53];[4,4]
77;4;23/10/17;[18,29];[11,11];[53,53];[4,4]
77;4;24/10/17;[20,29];[9,8];[53,53];[4,4]
77;4;27/10/17;[18,28];[6,5];[53,53];[4,4]
77;4;30/10/17;[18,27];[4,11];[53,53];[4,4]
77;4;31/10/17;[22,28];[4,8];[53,53];[4,4]
77;4;01/11/17;[28,41];[2,4];[53,53];[4,4]
77;4;03/11/17;[22,29];[7,6];[53,53];[4,4]
77;4;06/11/17;[16,26];[20,12];[53,53];[4,4]
77;4;07/11/17;[22,30];[9,7];[53,53];[4,4]
77;4;08/11/17;[28,37];[13,12];[53,53];[4,4]
77;4;13/11/17;[20,28];[8,6];[53,53];[4,4]
77;4;15/11/17;[28,37];[11,17];[53,53];[4,4]
77;4;16/11/17;[18,24];[6,8];[53,53];[4,4]
77;4;20/11/17;[18,33];[7,10];[53,53];[4,4]
77;4;21/11/17;[22,29];[5,7];[53,53];[4,4]
77;4;22/11/17;[26,34];[11,11];[53,53];[4,4]
77;4;23/11/17;[18,24];[7,6];[53,53];[4,4]
77;4;28/11/17;[22,31];[9,7];[53,53];[4,4]
77;4;30/11/17;[18,24];[5,9];[53,53];[4,4]
77;4;05/12/17;[26,34];[9,4];[53,53];[4,4]
77;4;07/12/17;[16,24];[9,5];[53,53];[4,4]
77;4;13/12/17;[28,39];[11,11];[53,53];[4,4]
77;4;14/12/17;[16,24];[6,6];[53,53];[4,4]
77;4;15/12/17;[24,34];[4,4];[53,53];[4,4]
77;4;21/12/17;[16,21];[14,11];[53,53];[4,4]
77;4;22/12/17;[24,30];[4,4];[53,53];[4,4]
77;4;23/01/18;[26,34];[7,6];[53,53];[4,4]
77;4;29/01/18;[18,29];[21,9];[53,53];[4,4]
77;4;01/03/18;[18,25];[11,7];[53,53];[4,4]
77;4;02/03/18;[20,21,23];[5,5,4];[53,53,53];[4,4,4]
77;4;05/03/18;[16,23,28];[9,12,15];[53,53,53];[4,4,4]
77;4;06/03/18;[32,44];[5,7];[53,53];[4,4]
77;4;07/03/18;[42,1];[6,4];[53,53];[4,4]
77;4;08/03/18;[14,21];[7,5];[53,53];[4,4]
77;4;09/03/18;[18,20];[6,6];[53,53];[4,4]
77;4;12/03/18;[14,14,24];[23,16,25];[53,53,53];[4,4,4]
77;4;13/03/18;[34,44];[9,5];[53,53];[4,4]
77;4;14/03/18;[40,3];[15,7];[53,53];[4,4]
77;4;15/03/18;[16,21];[8,16];[53,53];[4,4]
77;4;16/03/18;[20,27];[5,5];[53,53];[4,4]
77;4;19/03/18;[18,27];[6,16];[53,53];[4,4]
77;4;20/03/18;[30,37];[8,4];[53,53];[4,4]
77;4;21/03/18;[40,2];[7,16];[53,53];[4,4]
77;4;22/03/18;[16,22];[11,4];[53,53];[4,4]
77;4;26/03/18;[16,25];[23,23];[53,53];[4,4]
77;4;27/03/18;[32,44];[8,4];[53,53];[4,4]
77;4;03/04/18;[32,34,37];[9,8,4];[53,53,53];[4,4,4]
77;4;04/04/18;[42,4];[12,9];[53,53];[4,4]
77;4;05/04/18;[16,23];[15,6];[53,53];[4,4]
77;4;06/04/18;[18,26];[4,5];[53,53];[4,4]
77;4;09/04/18;[18,23];[7,8];[53,53];[4,4]
77;4;10/04/18;[30,39];[5,8];[53,53];[4,4]
77;4;11/04/18;[38,47];[13,13];[53,53];[4,4]
77;4;12/04/18;[16,22];[15,12];[53,53];[4,4]
77;4;13/04/18;[18,22];[7,5];[53,53];[4,4]
77;4;18/04/18;[42,3];[8,9];[53,53];[4,4]
77;4;19/04/18;[16,23];[8,5];[53,53];[4,4]
77;4;24/04/18;[28,36];[7,6];[53,53];[4,4]
77;4;25/04/18;[42,6];[7,12];[53,53];[4,4]
77;4;26/04/18;[18,28];[13,9];[53,53];[4,4]
77;4;27/04/18;[18,25];[6,6];[53,53];[4,4]
77;4;30/04/18;[16,16,33];[6,11,17];[53,53,53];[4,4,4]
77;4;02/05/18;[42];[16];[53];[4]
77;4;03/05/18;[16,22];[6,8];[53,53];[4,4]
77;4;04/05/18;[16,24];[6,5];[53,53];[4,4]
77;4;07/05/18;[16,29];[23,6];[53,53];[4,4]
77;4;08/05/18;[34,34,42];[4,9,4];[53,53,53];[4,4,4]
77;4;10/05/18;[18,18,26];[12,6,5];[53,53,53];[4,4,4]
77;4;11/05/18;[18,26];[7,6];[53,53];[4,4]
77;4;14/05/18;[16,25];[6,18];[53,53];[4,4]
77;4;15/05/18;[32];[9];[53];[4]
77;4;16/05/18;[42,2];[4,6];[53,53];[4,4]
77;4;17/05/18;[16,28];[13,10];[53,53];[4,4]
77;4;22/05/18;[34,39];[5,8];[53,53];[4,4]
77;4;23/05/18;[42,5];[10,15];[53,53];[4,4]
77;4;24/05/18;[16,21];[5,8];[53,53];[4,4]
77;4;25/05/18;[18];[6];[53];[4]
77;4;28/05/18;[16,30];[21,23];[53,53];[4,4]
77;4;29/05/18;[32,39];[10,5];[53,53];[4,4]
77;4;30/05/18;[40,46];[14,8];[53,53];[4,4]
77;4;31/05/18;[14,14,22];[5,15,12];[53,53,53];[4,4,4]
77;4;13/06/18;[42,5];[16,11];[53,53];[4,4]
77;4;21/06/18;[16,21];[6,8];[53,53];[4,4]
77;4;25/06/18;[14,14,22];[6,12,9];[53,37,53];[4,4,4]
77;4;26/06/18;[34,41];[4,10];[53,53];[4,4]
77;4;06/07/18;[18,22];[4,7];[53,53];[4,4]
77;4;18/07/18;[44,3];[15,15];[53,53];[4,4]
77;4;23/07/18;[12,22];[5,25];[53,53];[4,4]
78;4;01/09/17;[22,30];[3,2];[53,53];[4,4]
78;4;04/09/17;[18,28];[10,11];[53,53];[4,4]
78;4;05/09/17;[20,27];[10,22];[53,53];[4,4]
78;4;06/09/17;[30,38];[8,11];[53,53];[4,4]
78;4;07/09/17;[22,28];[15,17];[53,53];[4,4]
78;4;08/09/17;[20,30];[5,6];[53,53];[4,4]
78;4;11/09/17;[22,32];[16,13];[53,53];[4,4]
78;4;12/09/17;[22,30];[12,6];[53,53];[4,4]
78;4;13/09/17;[30,40];[12,2];[53,53];[4,4]
78;4;14/09/17;[20,27];[12,21];[53,53];[4,4]
78;4;15/09/17;[18,23];[2,5];[53,53];[4,4]
78;4;19/09/17;[20,20,29];[17,19,20];[53,53,53];[4,4,4]
78;4;21/09/17;[20,27];[18,23];[53,53];[4,4]
78;4;22/09/17;[20,26];[4,6];[53,53];[4,4]
78;4;25/09/17;[20,25,28];[13,4,14];[53,53,53];[4,4,4]
78;4;26/09/17;[22,29];[10,20];[53,53];[4,4]
78;4;27/09/17;[30,38];[7,11];[53,53];[4,4]
78;4;28/09/17;[20,27];[5,15];[53,53];[4,4]
78;4;02/10/17;[18,29];[21,5];[53,53];[4,4]
78;4;03/10/17;[22,28];[7,11];[53,53];[4,4]
78;4;04/10/17;[28,39];[11,2];[53,53];[4,4]
78;4;06/10/17;[20,26];[2,4];[53,53];[4,4]
78;4;09/10/17;[20,34];[10,17];[53,53];[4,4]
78;4;10/10/17;[22,29];[15,21];[53,53];[4,4]
78;4;11/10/17;[28,38];[11,5];[53,53];[4,4]
78;4;13/10/17;[20,27];[6,6];[53,53];[4,4]
78;4;16/10/17;[18,25];[13,21];[53,53];[4,4]
78;4;19/10/17;[18,23];[5,11];[53,53];[4,4]
78;4;23/10/17;[18,29];[8,25];[53,53];[4,4]
78;4;25/10/17;[28,40];[9,12];[53,53];[4,4]
78;4;26/10/17;[20,26];[20,10];[53,53];[4,4]
78;4;30/10/17;[20,30];[18,10];[53,53];[4,4]
78;4;31/10/17;[20,31];[15,7];[53,53];[4,4]
78;4;01/11/17;[26,37];[2,11];[53,53];[4,4]
78;4;07/11/17;[24,33];[20,15];[53,53];[4,4]
78;4;08/11/17;[28,41];[11,10];[53,53];[4,4]
78;4;09/11/17;[16,24];[12,5];[53,53];[4,4]
78;4;10/11/17;[26,32];[3,6];[53,53];[4,4]
78;4;14/11/17;[24,32];[14,19];[53,53];[4,4]
78;4;15/11/17;[28,36];[2,13];[53,53];[4,4]
78;4;16/11/17;[16,25];[21,14];[53,53];[4,4]
78;4;17/11/17;[24,30];[5,2];[53,53];[4,4]
78;4;20/11/17;[20,32];[22,8];[53,53];[4,4]
78;4;21/11/17;[26,35];[8,16];[53,53];[4,4]
78;4;22/11/17;[24,24,31];[12,2,10];[53,53,53];[4,4,4]
78;4;23/11/17;[18,28];[20,24];[53,53];[4,4]
78;4;24/11/17;[24,30];[3,3];[53,53];[4,4]
78;4;27/11/17;[20,29];[14,10];[53,53];[4,4]
78;4;28/11/17;[22,29];[10,5];[53,53];[4,4]
78;4;29/11/17;[24,32];[6,10];[53,53];[4,4]
78;4;30/11/17;[18,25];[22,23];[53,53];[4,4]
78;4;01/12/17;[22,32];[6,3];[53,53];[4,4]
78;4;05/12/17;[26,33];[10,10];[53,53];[4,4]
78;4;06/12/17;[26,35];[6,8];[53,53];[4,4]
78;4;07/12/17;[18,25];[16,15];[53,53];[4,4]
78;4;11/12/17;[18,28];[17,25];[53,53];[4,4]
78;4;12/12/17;[22,22,30];[7,23,6];[53,53,53];[4,4,4]
78;4;13/12/17;[28,38];[13,4];[53,53];[4,4]
78;4;14/12/17;[20,27];[8,7];[53,53];[4,4]
78;4;15/12/17;[24,31];[3,6];[53,53];[4,4]
78;4;18/12/17;[20,25,36];[18,6,10];[53,53,53];[4,4,4]
78;4;19/12/17;[24,32];[23,6];[53,53];[4,4]
78;4;20/12/17;[24,32];[8,5];[53,53];[4,4]
78;4;22/12/17;[24,31];[3,3];[53,53];[4,4]
78;4;01/03/18;[16,21,31];[22,8,19];[53,53,53];[4,4,4]
78;4;02/03/18;[26,32];[2,4];[53,53];[4,4]
78;4;05/03/18;[20,32];[24,24];[53,53];[4,4]
78;4;06/03/18;[26,34];[19,7];[53,53];[4,4]
78;4;07/03/18;[18,30];[8,8];[53,53];[4,4]
78;4;08/03/18;[18,18,18,19,31];[7,8,20,14,4];[53,53,53,53,53];[4,4,4,4,4]
78;4;14/03/18;[16,26];[5,11];[53,53];[4,4]
78;4;16/03/18;[26,32];[3,6];[53,53];[4,4]
78;4;19/03/18;[22,30];[9,9];[53,53];[4,4]
78;4;20/03/18;[26,34];[7,23];[53,53];[4,4]
78;4;26/03/18;[22,29];[24,15];[53,53];[4,4]
78;4;27/03/18;[26,33];[9,20];[53,53];[4,4]
78;4;28/03/18;[16,26];[7,6];[53,53];[4,4]
78;4;29/03/18;[18,28];[23,24];[53,53];[4,4]
78;4;04/04/18;[16,31];[14,10];[53,53];[4,4]
78;4;05/04/18;[22,33];[13,22];[53,53];[4,4]
78;4;06/04/18;[22,26];[2,6];[53,53];[4,4]
78;4;10/04/18;[22,27];[15,9];[53,53];[4,4]
78;4;11/04/18;[18,30];[9,14];[53,53];[4,4]
78;4;12/04/18;[20,29];[13,16];[53,53];[4,4]
78;4;16/04/18;[22,29];[23,19];[53,53];[4,4]
78;4;17/04/18;[24,29];[6,11];[53,53];[4,4]
78;4;18/04/18;[20,30];[13,16];[53,53];[4,4]
78;4;19/04/18;[22,29];[12,26];[53,53];[4,4]
78;4;23/04/18;[22,29];[21,26];[53,53];[4,4]
78;4;24/04/18;[22,27];[13,10];[53,53];[4,4]
78;4;25/04/18;[18,32];[15,4];[53,53];[4,4]
78;4;26/04/18;[20,30];[25,16];[53,53];[4,4]
78;4;27/04/18;[22,31];[2,5];[53,53];[4,4]
78;4;01/05/18;[26,32];[7,20];[53,53];[4,4]
78;4;02/05/18;[22,30];[7,9];[53,53];[4,4]
78;4;03/05/18;[20,27];[9,8];[53,53];[4,4]
78;4;08/05/18;[26,34];[22,12];[53,53];[4,4]
78;4;09/05/18;[18,29];[15,12];[53,53];[4,4]
78;4;14/05/18;[20,32];[4,11];[53,53];[4,4]
78;4;15/05/18;[26,30];[4,24];[53,53];[4,4]
78;4;16/05/18;[20,27];[16,16];[53,53];[4,4]
78;4;21/05/18;[22,36];[14,5];[53,53];[4,4]
78;4;22/05/18;[28,34];[16,18];[53,53];[4,4]
78;4;23/05/18;[22,23,33];[16,4,10];[53,53,53];[4,4,4]
78;4;24/05/18;[20,28];[4,10];[53,53];[4,4]
78;4;25/05/18;[22,31];[6,6];[53,53];[4,4]
78;4;28/05/18;[22,29];[15,7];[53,53];[4,4]
78;4;31/05/18;[20,20,28];[19,9,8];[53,53,53];[4,4,4]
78;4;12/06/18;[24,29];[15,10];[53,53];[4,4]
78;4;19/06/18;[26,31];[19,16];[53,53];[4,4]
78;4;21/06/18;[18,26];[10,4];[53,53];[4,4]
78;4;11/07/18;[18,33];[12,4];[53,53];[4,4]
79;4;04/09/17;[20,28];[8,6];[48,48];[4,4]
79;4;05/09/17;[20,26];[6,5];[37,37];[4,4]
79;4;07/09/17;[20,28];[4,15];[48,48];[4,4]
79;4;08/09/17;[20,25];[7,7];[22,22];[4,4]
79;4;11/09/17;[22,30];[22,9];[48,48];[4,4]
79;4;12/09/17;[22,29];[9,5];[37,37];[4,4]
79;4;15/09/17;[22,31];[9,8];[22,22];[4,4]
79;4;18/09/17;[22,31];[6,13];[48,48];[4,4]
79;4;20/09/17;[32,41];[7,10];[37,37];[4,4]
79;4;25/09/17;[22,30];[11,17];[48,48];[4,4]
79;4;26/09/17;[22,28];[7,11];[37,37];[4,4]
79;4;27/09/17;[32,38];[3,8];[37,37];[4,4]
79;4;29/09/17;[20];[7];[22];[4]
79;4;02/10/17;[16,27];[9,13];[48,48];[4,4]
79;4;03/10/17;[20,29];[3,10];[37,37];[4,4]
79;4;04/10/17;[32,41];[12,7];[37,37];[4,4]
79;4;05/10/17;[22,31];[13,17];[48,48];[4,4]
79;4;10/10/17;[22,28];[6,4];[37,37];[4,4]
79;4;11/10/17;[30,36];[8,7];[37,37];[4,4]
79;4;12/10/17;[22,29];[6,11];[48,48];[4,4]
79;4;13/10/17;[20,29];[8,5];[22,22];[4,4]
79;4;16/10/17;[18,26];[15,16];[48,48];[4,4]
79;4;18/10/17;[32,40];[12,4];[37,37];[4,4]
79;4;19/10/17;[22,31];[18,8];[48,48];[4,4]
79;4;23/10/17;[20,29];[18,2];[48,48];[4,4]
79;4;24/10/17;[20,29];[12,9];[37,37];[4,4]
79;4;25/10/17;[28,39];[11,10];[37,37];[4,4]
79;4;26/10/17;[22,28];[5,19];[48,48];[4,4]
79;4;27/10/17;[18,27];[5,4];[22,22];[4,4]
